produtor,regiao,tecnico,num_galpao,tipo_instalacao,nutricao,area,genetica,origem,peso_pintinho_kg,data_alojamento,aves_alojadas,data_abate,aves_abatidas,vazio_dias,densidade_aves_m2,idade_media_dias,peso_abatido_kg,peso7,peso14,peso21,peso28,peso35,peso42,peso49,pct_mort7,pct_mort14,pct_mort21,pct_mort28,pct_mort35,pct_mort42,pct_mort49,racao_pre,racaoinicial,racao_cres1,racao_cres2,racao_final,racao_total,sobra_racao,peso_medio_kg,duracao_ciclo_dias,data_alojamento_ano,data_alojamento_mes,data_alojamento_dia,data_abate_ano,data_abate_mes,data_abate_dia,peso_medio_calculado_kg,racao_total_por_ave,sobra_racao_pct,ganho_peso_kg,taxa_abate,mortalidade_total_pct,predicted_peso_medio_kg
P31,Regiao_2,Tecnico_2,1,Tipo_2,N_1,2175,G_1,Origem_15,0.047,2016-04-24 00:00:00.000,29500,2016-06-14,28538,19.0,13.563,51.473,93970,0.155,0.344,0.74,1.277,1.9,2.595,70.0,1.1796610169,1.6610169491,2.6474576271,2.8677966101,3.0644067796,3.2542372881,3.8474576271,5995,27034,18032,69824,48765,169650,3120,3.2928025790174504,51,2016,4,24,2016,6,14,3.2928025790174504,5.750847457627119,0.01839080459770115,3.2458025790174503,0.9673898305084746,3.8474576271,3.3336589218257213
P184,Regiao_8,Tecnico_3,1,Tipo_2,N_1,2400,G_3,Origem_22,0.043,2016-04-26 00:00:00.000,32600,2016-06-15,30016,15.0,13.583,49.984,100370,0.155,0.38,0.8,1.4,2.05,2.8,2.8,3.5429447852,5.9969325153,7.1564417177,7.3159509202,7.4325153374,7.4969325153,7.690184049,6428,30001,15008,65991,54882,172310,5000,3.3438832622601278,50,2016,4,26,2016,6,15,3.3438832622601278,5.28558282208589,0.02901746851604666,3.3008832622601276,0.9207361963190184,7.690184049,3.2083024985677984
P189,Regiao_4,Tecnico_4,1,Tipo_1,N_1,2400,G_3,Origem_22,0.04,2016-04-26 00:00:00.000,31000,2016-06-15,30140,14.0,12.917,50.387,102250,0.16,0.43,0.85,1.35,1.97,2.62,3.29,1.1612903225,1.5483870967,1.8064516129,2.129032258,2.4193548387,2.7096774193,3.0967741935,5955,29982,14999,85993,38644,175573,0,3.3925016589250165,50,2016,4,26,2016,6,15,3.3925016589250165,5.663645161290322,0.0,3.3525016589250165,0.9722580645161291,3.0967741935,3.3703179125185105
P189,Regiao_4,Tecnico_4,2,Tipo_1,N_1,2400,G_3,Origem_22,0.04,2016-04-26 00:00:00.000,31000,2016-06-15,30563,19.0,12.917,50.623,100200,0.155,0.42,0.82,1.25,1.9,2.6,3.19,0.9677419354,1.3387096774,1.5967741935,1.9354838709,2.2580645161,2.5,2.8354838709,5951,29034,14987,83984,38528,172484,490,3.2784739717959623,50,2016,4,26,2016,6,15,3.2784739717959623,5.564,0.0028408432086454395,3.2384739717959623,0.9859032258064516,2.8354838709,3.3258245993880124
P221,Regiao_8,Tecnico_3,1,Tipo_2,N_1,2400,G_1,Origem_22,0.044,2016-04-26 00:00:00.000,32600,2016-06-15,30840,18.0,13.583,50.228,105800,0.17,0.38,0.78,1.4,2.08,2.75,2.75,1.5306748466,2.3926380368,3.5030674846,3.7914110429,4.0521472392,4.2576687116,4.745398773,6300,30049,15059,62067,67327,180802,3540,3.430609597924773,50,2016,4,26,2016,6,15,3.430609597924773,5.546073619631902,0.019579429431090364,3.386609597924773,0.9460122699386503,4.745398773,3.3181533782729917
P243,Regiao_8,Tecnico_10,1,Tipo_2,N_1,2400,G_3,Origem_5,0.45,2016-04-26 00:00:00.000,33200,2016-06-15,32310,15.0,13.833,50.017,110580,0.19,0.45,0.95,1.52,2.1,2.95,2.95,1.2801204819,1.656626506,1.876506024,2.0240963855,2.141566265,2.3795180722,2.469879518,7167,30075,19994,71997,54764,183997,5180,3.42246982358403,50,2016,4,26,2016,6,15,3.42246982358403,5.542078313253012,0.02815263292336288,2.9724698235840297,0.9731927710843373,2.469879518,3.340450953962235
P4,Regiao_8,Tecnico_10,1,Tipo_2,N_1,2400,G_1,Origem_5,0.046,2016-04-26 00:00:00.000,33200,2016-06-14,32040,15.0,13.833,49.094,106520,0.19,0.455,0.95,1.55,2.15,2.95,2.95,1.2801204819,1.6656626506,1.9006024096,2.048192771,2.1716867469,2.4036144578,2.7228915662,6437,29947,21018,71965,50652,180019,5440,3.3245942571785267,49,2016,4,26,2016,6,14,3.3245942571785267,5.422259036144578,0.030219032435465146,3.278594257178527,0.9650602409638555,2.7228915662,3.223102394343859
P7,Regiao_8,Tecnico_3,1,Tipo_2,N_1,2400,G_4,Origem_14,0.045,2016-04-26 00:00:00.000,32600,2016-06-10,30545,12.0,13.583,45.323,92860,0.2,0.46,0.88,1.53,2.26,3.0,3.0,2.226993865,3.190184049,3.7116564417,3.9325153374,4.2423312883,5.3742331288,6.3865030674,6263,29979,15001,69988,37034,158265,1920,3.040104763463742,45,2016,4,26,2016,6,10,3.040104763463742,4.854754601226994,0.012131551511705052,2.995104763463742,0.936963190184049,6.3865030674,3.066518481306258
P7,Regiao_8,Tecnico_3,2,Tipo_2,N_1,2400,G_4,Origem_14,0.045,2016-04-26 00:00:00.000,32600,2016-06-14,30238,12.0,13.583,49.161,103730,0.2,0.45,0.86,1.54,2.18,2.88,2.88,1.8374233128,2.7668711656,3.3466257668,3.5705521472,4.0429447852,4.8343558282,6.5981595092,6215,30021,15025,68987,60917,181165,3960,3.430451749454329,49,2016,4,26,2016,6,14,3.430451749454329,5.557208588957055,0.021858526757375873,3.385451749454329,0.9275460122699386,6.5981595092,3.328174766949532
P106,Regiao_7,Tecnico_8,1,Tipo_2,N_3,1080,G_1,Origem_5,0.039,2016-04-27 00:00:00.000,28200,2016-06-15,27290,15.0,26.111,49.239,85400,0.16,0.395,0.79,1.4,2.06,2.99,2.99,1.4858156028,1.8758865248,2.1312056737,2.3404255319,2.5390070921,2.7588652482,3.0531914893,5602,24019,21006,57025,37445,145097,1030,3.129351410773177,49,2016,4,27,2016,6,15,3.129351410773177,5.145283687943262,0.007098699490685542,3.090351410773177,0.9677304964539007,3.0531914893,3.219209450661076
P112,Regiao_7,Tecnico_8,1,Tipo_1,N_3,1080,G_1,Origem_5,0.045,2016-04-27 00:00:00.000,14400,2016-06-14,14040,15.0,13.333,48.243,44270,0.17,0.434,0.94,1.48,2.24,2.77,2.77,0.75,1.0277777777,1.3680555555,1.5972222222,1.7916666666,2.125,2.5138888888,2897,12012,9543,39030,11573,75055,3385,3.153133903133903,48,2016,4,27,2016,6,14,3.153133903133903,5.212152777777778,0.045100259809473055,3.1081339031339033,0.975,2.5138888888,3.159697821499574
P112,Regiao_7,Tecnico_8,2,Tipo_2,N_3,1200,G_1,Origem_5,0.045,2016-04-27 00:00:00.000,14500,2016-06-14,14155,14.0,12.083,48.391,44340,0.17,0.436,0.936,1.47,2.23,2.76,2.76,0.7586206896,1.0,1.2896551724,1.5517241379,1.7793103448,2.0827586206,2.4689655172,2886,12000,9005,42032,9950,75873,5351,3.132462027552102,48,2016,4,27,2016,6,14,3.132462027552102,5.232620689655173,0.07052574697191359,3.087462027552102,0.9762068965517241,2.4689655172,3.1576426285656582
P19,Regiao_7,Tecnico_8,2,Tipo_1,N_3,2400,G_1,Origem_15,0.046,2016-04-27 00:00:00.000,33000,2016-06-16,31400,9.0,13.75,50.496,104380,0.165,0.41,0.825,1.368,1.368,2.616,2.616,2.1969696969,3.3151515151,3.8696969696,4.1424242424,4.4151515151,4.7515151515,5.4424242424,6321,30024,21002,86768,38673,182788,6400,3.324203821656051,50,2016,4,27,2016,6,16,3.324203821656051,5.539030303030303,0.035013239381140995,3.278203821656051,0.9515151515151515,5.4424242424,3.359217222031582
P208,Regiao_6,Tecnico_6,3,Tipo_2,N_3,2400,G_1,Origem_15,0.05,2016-04-27 00:00:00.000,33000,2016-06-17,31773,13.0,13.75,50.961,105440,0.188,0.466,0.844,1.425,2.05,2.72,3.25,3.4909090909,4.4454545454,4.6515151515,4.7909090909,4.9181818181,5.1242424242,5.503030303,6497,30115,15000,93058,41380,186050,1760,3.31854089950587,51,2016,4,27,2016,6,17,3.31854089950587,5.637878787878788,0.00945982262832572,3.26854089950587,0.9628181818181818,5.503030303,3.4027717966466167
P298,Regiao_9,Tecnico_3,1,Tipo_1,N_1,1500,G_1,Origem_5,0.046,2016-04-27 00:00:00.000,19900,2016-06-15,18801,9.0,13.267,49.326,62700,0.164,0.44,0.84,1.367,2.017,2.72,2.72,2.1457286432,2.7638190954,3.2010050251,3.6834170854,3.9648241206,4.3819095477,5.2261306532,4034,18015,12004,53926,21723,109702,5300,3.334928993138663,49,2016,4,27,2016,6,15,3.334928993138663,5.512663316582914,0.048312701682740516,3.288928993138663,0.9447738693467337,5.2261306532,3.2359243476856183
P324,Regiao_4,Tecnico_4,1,Tipo_2,N_3,1960,G_1,Origem_5,0.046,2016-04-27 00:00:00.000,29400,2016-06-15,28115,12.0,15.0,49.642,89670,0.185,0.48,0.97,1.6,2.1,2.79,2.79,1.2448979591,1.6836734693,2.0034013605,2.2891156462,2.7142857142,3.0952380952,3.7176870748,9510,27056,20119,70039,31740,158464,800,3.1894006757958384,49,2016,4,27,2016,6,15,3.1894006757958384,5.389931972789116,0.005048465266558966,3.1434006757958386,0.9562925170068027,3.7176870748,3.2314945614449893
P324,Regiao_4,Tecnico_4,2,Tipo_1,N_3,2400,G_1,Origem_15,0.045,2016-04-27 00:00:00.000,33000,2016-06-15,30620,12.0,13.75,49.295,97540,0.175,0.45,0.893,1.5,2.1,2.83,2.83,4.2181818181,4.8,5.2181818181,5.4242424242,5.5636363636,5.909090909,5.909090909,6381,30030,20907,79049,34177,170544,0,3.185499673416068,49,2016,4,27,2016,6,15,3.185499673416068,5.168,0.0,3.140499673416068,0.9278787878787879,5.909090909,3.197249354315204
P56,Regiao_4,Tecnico_4,1,Tipo_1,N_3,2030,G_1,Origem_5,0.042,2016-04-27 00:00:00.000,26800,2016-06-16,25580,13.0,13.202,50.185,87760,0.175,0.44,0.9,1.45,2.1,2.8,2.8,1.6940298507,2.0335820895,2.2126865671,2.3582089552,2.5634328358,3.0820895522,4.0559701492,5401,24040,18046,72038,37740,157265,540,3.4308053166536356,50,2016,4,27,2016,6,16,3.4308053166536356,5.8680970149253735,0.003433694719104696,3.388805316653636,0.9544776119402985,4.0559701492,3.318605608853228
P56,Regiao_4,Tecnico_4,2,Tipo_2,N_3,2400,G_1,Origem_15,0.045,2016-04-27 00:00:00.000,33000,2016-06-16,30868,13.0,13.75,49.98,104390,0.165,0.42,0.87,1.45,2.13,2.8,2.8,5.1969696969,5.9545454545,6.1151515151,6.2393939393,6.3757575757,6.6818181818,7.2969696969,6279,30031,20921,80074,45060,182365,0,3.381819359854866,50,2016,4,27,2016,6,16,3.381819359854866,5.526212121212121,0.0,3.336819359854866,0.9353939393939394,7.2969696969,3.31690857039039
P19,Regiao_7,Tecnico_8,1,Tipo_1,N_3,2400,G_1,Origem_22,0.047,2016-04-28 00:00:00.000,32000,2016-06-16,30200,10.0,13.333,49.128,97740,0.155,0.415,0.816,1.405,2.06,2.64,2.64,1.2125,1.91875,2.384375,2.81875,3.275,3.965625,5.59375,6322,29970,20999,86994,28767,173052,4260,3.2364238410596027,49,2016,4,28,2016,6,16,3.2364238410596027,5.407875,0.024616878163788918,3.1894238410596025,0.94375,5.59375,3.274505580566422
P19,Regiao_7,Tecnico_8,3,Tipo_2,N_3,2400,G_1,Origem_22,0.047,2016-04-28 00:00:00.000,32600,2016-06-16,29538,10.0,13.583,49.636,95880,0.145,0.39,0.78,1.3,2065.0,2065.0,2065.0,1.1687116564,3.2208588957,3.5521472392,3.9417177914,4.3588957055,4.3588957055,4.3588957055,6321,30135,21004,81074,33768,172302,4250,3.2459882185659152,49,2016,4,28,2016,6,16,3.2459882185659152,5.285337423312884,0.0246659934301401,3.198988218565915,0.9060736196319018,4.3588957055,3.3301391440106527
P193,Regiao_9,Tecnico_3,1,Tipo_2,N_1,2250,G_3,Origem_20,0.042,2016-04-28 00:00:00.000,30000,2016-06-16,28396,14.0,13.333,49.381,93890,0.16,0.423,0.884,1.374,2.057,2.706,2.706,2.0133333333,2.82,3.2366666666,3.5066666666,3.79,4.3266666666,5.2333333333,6009,28047,19980,68995,38421,161452,3580,3.306451612903226,49,2016,4,28,2016,6,16,3.306451612903226,5.381733333333333,0.022173773009934842,3.264451612903226,0.9465333333333333,5.2333333333,3.3228798785231533
P216,Regiao_6,Tecnico_6,1,Tipo_2,N_3,2400,G_1,Origem_4,0.046,2016-04-28 00:00:00.000,32760,2016-06-10,31105,10.0,13.65,43.655,86040,0.173,0.435,0.84,1.41,1.41,2.76,2.76,2.2008547008,2.8174603174,3.1715506715,3.373015873,4.8656898656,6.221001221,6.5262515262,6011,29163,14997,60031,30951,141153,0,2.766114772544607,43,2016,4,28,2016,6,10,2.766114772544607,4.308699633699634,0.0,2.720114772544607,0.9494810744810744,6.5262515262,2.967758212794598
P242,Regiao_3,Tecnico_1,1,Tipo_1,N_1,2100,G_1,Origem_15,0.9,2016-04-28 00:00:00.000,28000,2016-06-17,26426,9.0,13.333,50.268,87430,0.2,0.45,0.876,1.32,1.905,2.54,2.54,1.4321428571,2.5285714285,3.0857142857,3.4428571428,3.7642857142,4.4714285714,5.5964285714,5409,26120,14999,61905,46116,154549,290,3.3084840687201997,50,2016,4,28,2016,6,17,3.3084840687201997,5.519607142857143,0.0018764275407799468,2.4084840687202,0.9437857142857143,5.5964285714,3.2495939778448504
P40,Regiao_7,Tecnico_8,1,Tipo_5,N_1,2400,G_3,Origem_20,0.042,2016-04-28 00:00:00.000,30300,2016-06-16,28640,15.0,12.625,49.257,87520,0.155,0.435,0.83,1.4,2.0,2.6,2.6,0.6534653465,0.8547854785,0.9834983498,1.0858085808,1.409240924,1.904290429,3.0627062706,6005,30075,19022,61966,42778,159846,2290,3.0558659217877095,49,2016,4,28,2016,6,16,3.0558659217877095,5.275445544554455,0.014326289053213719,3.0138659217877097,0.9452145214521452,3.0627062706,3.127079600507565
P49,Regiao_6,Tecnico_6,1,Tipo_2,N_3,2400,G_1,Origem_4,0.043,2016-04-28 00:00:00.000,32760,2016-06-17,29820,10.0,13.65,49.723,101170,0.17,0.415,0.84,1.43,2.08,2.76,2.76,8.9072039072,11.2759462759,11.8864468864,12.0787545787,12.326007326,12.9304029304,15.177045177,6211,29512,15007,96009,26218,172957,880,3.392689470154259,50,2016,4,28,2016,6,17,3.392689470154259,5.279517704517705,0.0050879698422151174,3.3496894701542588,0.9102564102564102,15.177045177,3.330582090703845
P177,Regiao_3,Tecnico_1,1,Tipo_1,N_1,2400,G_1,Origem_22,0.048,2016-04-29 00:00:00.000,31000,2016-06-17,29562,10.0,12.917,49.326,100720,0.165,0.46,0.9,1.53,2.16,2.75,2.75,1.4032258064,2.129032258,2.6580645161,2.9516129032,3.3064516129,4.0806451612,5.0387096774,6029,29082,20007,75005,44339,174462,570,3.407076652459238,49,2016,4,29,2016,6,17,3.407076652459238,5.627806451612903,0.0032671871238435877,3.359076652459238,0.9536129032258065,5.0387096774,3.243513014450228
P203,Regiao_6,Tecnico_6,1,Tipo_1,N_3,2400,G_4,Origem_14,0.045,2016-04-29 00:00:00.000,32000,2016-06-17,30800,11.0,13.333,49.144,113270,0.195,0.435,0.885,1.49,2.24,2.85,2.85,4.5125,5.425,5.75625,5.921875,6.18125,6.934375,7.9125,6296,29615,15000,101988,37990,190889,0,3.6775974025974025,49,2016,4,29,2016,6,17,3.6775974025974025,5.96528125,0.0,3.6325974025974026,0.9625,7.9125,3.4262334532307794
P203,Regiao_6,Tecnico_6,2,Tipo_1,N_3,2400,G_1,Origem_14,0.045,2016-04-29 00:00:00.000,32600,2016-06-17,31400,11.0,13.583,48.925,105450,0.175,0.435,0.84,1.43,2.12,2.7,2.7,4.6441717791,5.4846625766,5.680981595,5.8159509202,5.9754601226,6.4110429447,7.217791411,6300,30086,15006,96143,30834,178369,8340,3.3582802547770703,49,2016,4,29,2016,6,17,3.3582802547770703,5.471441717791411,0.04675700373943903,3.3132802547770703,0.9631901840490797,7.217791411,3.2668292766391827
P263,Regiao_6,Tecnico_6,1,Tipo_1,N_1,2400,G_1,Origem_5,0.042,2016-04-29 00:00:00.000,32600,2016-06-20,31225,16.0,13.583,52.664,110460,0.17,0.46,0.9,1.55,2.225,2.994,3.35,2.4478527607,3.1963190184,3.3680981595,3.5337423312,3.9202453987,4.8466257668,5.2300613496,6313,30103,19511,75053,67569,198549,2500,3.5375500400320257,52,2016,4,29,2016,6,20,3.5375500400320257,6.090460122699387,0.012591350246034983,3.495550040032026,0.9578220858895705,5.2300613496,3.4492379442822596
P263,Regiao_6,Tecnico_6,2,Tipo_1,N_1,2400,G_1,Origem_5,0.042,2016-04-29 00:00:00.000,31500,2016-06-20,29800,16.0,13.125,52.418,104960,0.17,0.46,0.89,1.488,2.222,2.95,3.3,4.6793650793,5.7904761904,6.5682539682,6.7523809523,6.9206349206,7.1619047619,7.5174603174,6021,29026,21026,75091,54028,185192,0,3.5221476510067116,52,2016,4,29,2016,6,20,3.5221476510067116,5.879111111111111,0.0,3.4801476510067118,0.946031746031746,7.5174603174,3.476019033137737
P263,Regiao_6,Tecnico_6,3,Tipo_2,N_1,2400,G_3,Origem_5,0.041,2016-04-29 00:00:00.000,33100,2016-06-20,32444,16.0,13.792,51.995,115460,0.17,0.46,0.9,1.533,2.3,3.0,3.36,0.8700906344,1.2809667673,1.4652567975,1.5558912386,1.7401812688,1.9848942598,2.2809667673,6324,30010,21041,74959,66996,199330,1570,3.558747380101097,52,2016,4,29,2016,6,20,3.558747380101097,6.0220543806646525,0.007876385892740681,3.517747380101097,0.9801812688821753,2.2809667673,3.497138679521994
P297,Regiao_7,Tecnico_8,1,Tipo_1,N_3,2400,G_1,Origem_5,0.042,2016-04-29 00:00:00.000,32600,2016-06-21,31056,9.0,13.583,53.441,108760,0.156,0.382,0.805,1.36,1.89,2.583,2.583,1.6595092024,2.3251533742,2.8650306748,3.190184049,3.4049079754,3.8680981595,4.3098159509,6310,29983,20385,66172,71031,193881,3970,3.502060793405461,53,2016,4,29,2016,6,21,3.502060793405461,5.947269938650307,0.020476477839499487,3.4600607934054612,0.952638036809816,4.3098159509,3.4951089324814246
P89,Regiao_3,Tecnico_1,2,Tipo_1,N_1,2400,G_1,Origem_22,0.048,2016-04-29 00:00:00.000,31000,2016-06-17,30129,10.0,12.917,49.578,101340,0.17,0.44,0.85,1.4,2.0,2.7,2.7,1.3774193548,1.9612903225,2.2064516129,2.3516129032,2.5451612903,3.029032258,3.7064516129,6034,29928,20000,68949,51523,176434,1370,3.3635367917952803,49,2016,4,29,2016,6,17,3.3635367917952803,5.691419354838709,0.00776494326490359,3.3155367917952803,0.9719032258064516,3.7064516129,3.262843309040652
P117,Regiao_4,Tecnico_4,1,Tipo_2,N_1,2400,G_1,Origem_22,0.38,2016-04-30 00:00:00.000,33000,2016-06-22,32150,15.0,13.75,52.96,112930,0.14,0.42,0.85,1.39,1.85,2.62,2.62,2.509090909,2.7181818181,2.9151515151,3.109090909,3.3575757575,3.7424242424,4.0151515151,6011,30148,21046,60026,81836,199067,2180,3.512597200622084,53,2016,4,30,2016,6,22,3.512597200622084,6.032333333333334,0.010951086820015372,3.132597200622084,0.9742424242424242,4.0151515151,3.501630886131309
P146,Regiao_13,Tecnico_8,1,Tipo_1,N_3,2400,G_1,Origem_5,0.044,2016-04-30 00:00:00.000,32000,2016-06-20,30442,19.0,13.333,51.288,103780,0.19,0.47,0.92,1.54,2.17,2.9,2.9,0.8875,1.259375,2.571875,2.85625,3.2875,3.81875,4.634375,6289,29001,21070,81055,47028,184443,0,3.4091058406149397,51,2016,4,30,2016,6,20,3.4091058406149397,5.76384375,0.0,3.3651058406149397,0.9513125,4.634375,3.355709292078032
P171,Regiao_13,Tecnico_8,1,Tipo_1,N_3,2400,G_1,Origem_5,0.046,2016-04-30 00:00:00.000,32000,2016-06-20,30790,18.0,13.333,50.993,105110,0.19,0.49,0.98,1.56,2.2,2.95,2.95,0.871875,1.153125,1.3625,1.55625,1.71875,2.04375,3.0125,6305,30082,20343,84115,47625,188470,0,3.4137707047742776,51,2016,4,30,2016,6,20,3.4137707047742776,5.8896875,0.0,3.3677707047742778,0.9621875,3.0125,3.4485559240778034
P264,Regiao_4,Tecnico_4,1,Tipo_1,N_1,2400,G_1,Origem_22,0.038,2016-04-30 00:00:00.000,32300,2016-06-22,29866,15.0,13.458,53.156,102900,0.14,0.42,0.8,1.34,1.85,2.5,3.2,4.547987616,5.0866873065,5.294117647,5.4365325077,5.7554179566,6.0371517027,6.3034055727,6020,29077,21049,57009,69031,182186,0,3.4453894060135273,53,2016,4,30,2016,6,22,3.4453894060135273,5.640433436532508,0.0,3.4073894060135275,0.9246439628482972,6.3034055727,3.4545107138119406
P317,Regiao_7,Tecnico_8,2,Tipo_5,N_3,2400,G_1,Origem_15,0.05,2016-05-01 00:00:00.000,31800,2016-06-21,30665,13.0,13.25,51.035,103310,0.17,0.45,0.9,1.425,2.06,2.7,3.4,1.4056603773,1.8301886792,2.1729559748,2.43081761,2.8333333333,3.1477987421,4.1981132075,6021,29038,21990,81133,44591,182773,480,3.3689874449698354,51,2016,5,1,2016,6,21,3.3689874449698354,5.747578616352201,0.002626208466239543,3.3189874449698356,0.9643081761006289,4.1981132075,3.323461388229698
P72,Regiao_7,Tecnico_8,1,Tipo_1,N_3,2100,G_1,Origem_15,0.0,2016-05-01 00:00:00.000,28900,2016-06-21,27720,12.0,13.762,51.223,98140,0.185,0.45,0.9,1.45,2.0,2.6,3.3,0.9584775086,1.3737024221,1.6505190311,1.9273356401,2.169550173,2.3494809688,3.3979238754,5588,27045,19994,80953,40073,173653,5020,3.54040404040404,51,2016,5,1,2016,6,21,3.54040404040404,6.008754325259516,0.02890822502346634,3.54040404040404,0.9591695501730104,3.3979238754,3.3535243994216715
P100,Regiao_4,Tecnico_4,1,Tipo_1,N_1,2448,G_3,Origem_5,0.045,2016-05-03 00:00:00.000,32000,2016-06-17,29029,13.0,13.072,45.465,81230,0.17,0.43,0.85,1.46,2.06,2.65,2.65,1.221875,1.40625,1.675,1.91875,2.484375,6.265625,9.53125,6319,20594,20999,76720,18703,143335,15649,2.7982362465121087,45,2016,5,3,2016,6,17,2.7982362465121087,4.47921875,0.10917780025813653,2.7532362465121087,0.90715625,9.53125,2.8918405863903227
P131,Regiao_4,Tecnico_4,1,Tipo_2,N_1,2400,G_1,Origem_14,0.041,2016-05-03 00:00:00.000,32600,2016-06-22,31668,13.0,13.583,49.949,102450,0.18,0.48,0.91,1.5,2.1,2.8,2.8,1.8527607361,1.9846625766,2.1871165644,2.3773006134,2.5736196319,2.9110429447,3.444785276,6292,22007,21028,89874,43075,182276,5210,3.2351269420234936,50,2016,5,3,2016,6,22,3.2351269420234936,5.591288343558282,0.028583027935658013,3.1941269420234937,0.9714110429447853,3.444785276,3.2917923309481876
P320,Regiao_6,Tecnico_6,2,Tipo_2,N_3,2400,G_4,Origem_14,0.045,2016-05-03 00:00:00.000,32600,2016-06-23,31122,13.0,13.583,50.854,118100,0.18,0.51,1.01,1.6,2.265,3.0,3.5,1.8159509202,2.0490797546,2.245398773,2.3926380368,2.7116564417,3.736196319,4.8251533742,6291,29940,21002,105038,47463,209734,1060,3.794743268427479,51,2016,5,3,2016,6,23,3.794743268427479,6.433558282208589,0.005054020807308305,3.749743268427479,0.9546625766871165,4.8251533742,3.629321350271515
P331,Regiao_6,Tecnico_6,3,Tipo_2,N_1,2400,G_1,Origem_22,0.047,2016-05-03 00:00:00.000,34900,2016-06-16,32018,18.0,14.542,44.595,90690,0.173,0.46,0.92,1.55,2.11,2.76,2.76,4.4699140401,5.5816618911,5.8624641833,6.11747851,6.6160458452,9.2263610315,11.1318051575,7029,30028,23999,80932,15016,157004,0,2.832469236054719,44,2016,5,3,2016,6,16,2.832469236054719,4.4986819484240685,0.0,2.785469236054719,0.9174212034383954,11.1318051575,3.1457841903177983
P331,Regiao_6,Tecnico_6,4,Tipo_2,N_1,2400,G_1,Origem_22,0.046713467,2016-05-03 00:00:00.000,34900,2016-06-21,33602,18.0,14.542,48.952,113020,0.173,0.46,0.92,1.55,2.12,2.75,2.75,3.5873925501,4.3065902578,4.5157593123,4.7392550143,5.2063037249,6.3896848137,6.9828080229,7029,30009,25011,81002,44848,187899,3370,3.3634902684364025,49,2016,5,3,2016,6,21,3.3634902684364025,5.383925501432665,0.017935167297324625,3.3167768014364025,0.9628080229226361,6.9828080229,3.2746087514810838
P41,Regiao_12,Tecnico_7,1,Tipo_1,N_3,2295,G_1,Origem_22,0.047,2016-05-03 00:00:00.000,28300,2016-06-20,25879,13.0,12.331,48.63,83720,0.2,0.48,0.82,1.395,2.14,2.691,2.691,2.7526501766,3.2120141342,3.5512367491,3.777385159,4.1413427561,5.4558303886,6.9399293286,5907,27013,14948,66032,34018,147918,0,3.2350554503651607,48,2016,5,3,2016,6,20,3.2350554503651607,5.22678445229682,0.0,3.1880554503651606,0.914452296819788,6.9399293286,3.1261797840051027
P41,Regiao_12,Tecnico_7,2,Tipo_1,N_3,2400,G_1,Origem_22,0.046,2016-05-03 00:00:00.000,30800,2016-06-20,27742,13.0,12.833,48.378,86440,0.2,0.49,0.85,1.415,2.08,2.656,2.656,2.4837662337,2.8961038961,3.2694805194,3.435064935,3.8538961038,6.1883116883,8.0974025974,6040,27984,15000,75102,30953,155079,2070,3.1158532189460026,48,2016,5,3,2016,6,20,3.1158532189460026,5.035032467532467,0.013348035517381463,3.069853218946003,0.9007142857142857,8.0974025974,3.1335044097880544
P98,Regiao_4,Tecnico_4,1,Tipo_1,N_1,2448,G_2,Origem_5,0.04,2016-05-03 00:00:00.000,32000,2016-06-17,29260,13.0,13.072,45.689,85710,0.16,0.45,0.88,1.49,2.08,2.75,2.75,2.9375,3.171875,3.371875,3.54375,3.884375,5.646875,7.10625,6280,21022,21001,75352,24195,147850,11508,2.929254955570745,45,2016,5,3,2016,6,17,2.929254955570745,4.6203125,0.07783564423402096,2.889254955570745,0.914375,7.10625,2.9540829866183156
P18,Regiao_13,Tecnico_6,1,Tipo_1,N_3,960,G_1,Origem_5,0.46,2016-05-04 00:00:00.000,13500,2016-06-21,13200,9.0,14.062,48.238,44250,0.167,0.448,0.87,1.52,2.312,2.9,2.9,0.8,0.9333333333,1.0518518518,1.1851851851,1.4962962962,1.9851851851,2.7703703703,2725,12026,6004,40971,16255,77981,1620,3.352272727272727,48,2016,5,4,2016,6,21,3.352272727272727,5.77637037037037,0.02077429117349098,2.892272727272727,0.9777777777777777,2.7703703703,3.2179501595768896
